datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-04-02 13:00:00,85.928,6.152,14370.68,357.6,0.0,0.0,1055.0
2007-04-02 14:00:00,84.95400000000001,9.53,14530.75,349.8,0.0,54.0,1077.0
2007-04-02 15:00:00,34.452,4.426,14546.48,143.2,0.0,6.0,305.0
2007-04-02 16:00:00,17.355999999999998,5.558,14536.26,75.8,0.0,0.0,0.0
2007-04-02 17:00:00,19.576,8.612,14428.539999999999,86.0,0.0,46.0,0.0
2007-04-02 18:00:00,38.998,4.848,14420.91,163.8,0.0,13.0,316.0
2007-04-02 19:00:00,145.132,11.698,14311.22,610.6,753.0,0.0,1047.0
2007-04-02 20:00:00,154.212,18.418,14172.94,656.2,0.0,52.0,1026.0
2007-04-02 21:00:00,188.578,10.536,14091.72,800.6,8.0,168.0,1016.0
2007-04-02 22:00:00,201.786,6.084,14334.37,848.0,455.0,282.0,1049.0
2007-04-02 23:00:00,120.49,8.97,14487.87,498.2,539.0,46.0,1072.0
2007-04-03 00:00:00,19.832,4.696,14425.81,84.2,0.0,19.0,39.0
2007-04-03 01:00:00,17.624,5.248,14494.69,79.6,0.0,0.0,0.0
2007-04-03 02:00:00,18.926,7.588,14634.37,86.4,0.0,35.0,0.0
2007-04-03 03:00:00,17.812,5.812,14556.03,76.2,0.0,29.0,0.0
2007-04-03 04:00:00,17.31,4.704,14516.96,76.6,0.0,0.0,0.0
2007-04-03 05:00:00,18.004,5.732,14471.01,81.0,0.0,19.0,0.0
2007-04-03 06:00:00,40.388,6.5760000000000005,14400.03,172.4,0.0,44.0,171.0
2007-04-03 07:00:00,188.774,8.71,14248.43,796.2,0.0,0.0,1038.0
2007-04-03 08:00:00,84.662,4.946,14343.58,350.0,0.0,12.0,1051.0
2007-04-03 09:00:00,82.902,7.22,14255.34,346.6,0.0,50.0,1038.0
2007-04-03 10:00:00,82.6,4.178,14373.73,339.59999999999997,0.0,0.0,1055.0
2007-04-03 11:00:00,74.03,3.502,14380.41,304.8,0.0,0.0,954.0
2007-04-03 12:00:00,21.152,10.84,14495.74,97.4,0.0,62.0,0.0
2007-04-03 13:00:00,16.942,4.3180000000000005,14500.18,72.8,0.0,0.0,0.0
2007-04-03 14:00:00,16.936,4.182,14570.12,72.39999999999999,0.0,0.0,0.0
2007-04-03 15:00:00,21.3,10.94,14581.26,96.6,0.0,53.0,0.0
2007-04-03 16:00:00,17.026,4.626,14527.25,74.4,0.0,8.0,0.0
2007-04-03 17:00:00,17.814,4.404,14563.18,78.4,0.0,0.0,0.0
2007-04-03 18:00:00,88.778,12.826,14439.15,382.0,872.0,37.0,136.0
2007-04-03 19:00:00,273.938,14.072,14063.49,1180.8,1419.0,537.0,639.0
2007-04-03 20:00:00,110.042,8.77,14126.65,470.4,181.0,74.0,0.0
2007-04-03 21:00:00,138.442,6.97,14260.46,583.0,21.0,8.0,313.0
2007-04-03 22:00:00,190.132,11.766,14414.26,793.2,537.0,55.0,1062.0
2007-04-03 23:00:00,67.454,6.134,14685.01,283.6,600.0,0.0,141.0
2007-04-04 00:00:00,17.62,5.316,14637.68,79.0,0.0,0.0,0.0
2007-04-04 01:00:00,20.022,9.198,14492.67,89.0,0.0,63.0,0.0
2007-04-04 02:00:00,17.556,4.568,14585.07,76.8,0.0,0.0,0.0
2007-04-04 03:00:00,16.142,3.212,14523.76,70.2,0.0,0.0,0.0
2007-04-04 04:00:00,19.254,7.464,14478.96,86.4,0.0,39.0,0.0
2007-04-04 05:00:00,16.956,4.714,14436.01,72.0,0.0,23.0,0.0
2007-04-04 06:00:00,81.018,5.602,14360.08,340.2,0.0,0.0,672.0
2007-04-04 07:00:00,114.122,4.174,14355.01,476.0,0.0,9.0,1052.0
2007-04-04 08:00:00,118.164,11.488,14369.89,496.8,0.0,53.0,1056.0
2007-04-04 09:00:00,88.21600000000001,3.84,14414.77,366.2,0.0,0.0,1061.0
2007-04-04 10:00:00,78.682,3.134,14239.93,325.6,0.0,0.0,1036.0
2007-04-04 11:00:00,87.472,9.276,14346.09,363.4,0.0,51.0,1052.0
2007-04-04 12:00:00,97.998,9.692,14397.56,409.0,0.0,7.0,1059.0
2007-04-04 13:00:00,86.07,5.804,14376.36,357.8,0.0,0.0,1056.0
2007-04-04 14:00:00,125.27,9.038,14398.89,523.2,648.0,24.0,1059.0
2007-04-04 15:00:00,164.666,14.456,14397.58,696.2,1199.0,35.0,1059.0
2007-04-04 16:00:00,131.382,8.16,14482.86,544.6,544.0,0.0,1071.0
2007-04-04 17:00:00,21.176,5.274,14527.12,92.2,0.0,0.0,7.0
2007-04-04 18:00:00,87.566,9.65,14396.03,366.4,0.0,58.0,712.0
2007-04-04 19:00:00,117.784,5.128,14262.11,500.6,0.0,0.0,846.0
2007-04-04 20:00:00,89.816,7.624,14243.02,390.40000000000003,0.0,0.0,153.0
2007-04-04 21:00:00,227.752,7.01,14189.73,963.0,468.0,48.0,1029.0
2007-04-04 22:00:00,145.76,14.126,14505.48,603.8,390.0,10.0,90.0
2007-04-04 23:00:00,81.404,4.37,14661.11,331.4,185.0,0.0,678.0
2007-04-05 00:00:00,19.182,7.266,14626.1,83.0,0.0,27.0,0.0
2007-04-05 01:00:00,18.29,6.66,14652.12,78.0,0.0,32.0,0.0
2007-04-05 02:00:00,16.578,3.9259999999999997,14656.59,71.2,0.0,0.0,0.0
2007-04-05 03:00:00,16.009999999999998,3.178,14488.04,67.2,0.0,0.0,0.0
2007-04-05 04:00:00,19.53,8.174,14475.21,85.4,0.0,57.0,0.0
2007-04-05 05:00:00,16.518,3.932,14508.01,70.6,0.0,0.0,0.0
2007-04-05 06:00:00,35.522,2.996,14567.41,151.2,0.0,0.0,241.0
2007-04-05 07:00:00,170.238,9.234,14315.57,717.0,0.0,50.0,1047.0
2007-04-05 08:00:00,114.602,6.18,14333.82,482.0,0.0,337.0,1050.0
2007-04-05 09:00:00,92.89,4.994,14438.67,383.8,0.0,80.0,1065.0
2007-04-05 10:00:00,102.982,7.196,14357.34,430.8,0.0,278.0,1053.0
2007-04-05 11:00:00,89.118,13.488,14325.3,376.4,0.0,56.0,1048.0
2007-04-05 12:00:00,28.604,17.19,14458.05,138.4,0.0,0.0,67.0
2007-04-05 13:00:00,22.398,14.064,14482.29,110.4,0.0,2.0,0.0
2007-04-05 14:00:00,27.23,21.434,14583.78,140.2,0.0,57.0,0.0
2007-04-05 15:00:00,30.91,18.482,14534.43,150.0,0.0,0.0,0.0
2007-04-05 16:00:00,27.562,15.798,14587.42,128.20000000000002,0.0,0.0,0.0
2007-04-05 17:00:00,30.75,21.236,14539.48,151.8,0.0,58.0,0.0
2007-04-05 18:00:00,27.966,12.622,14565.93,130.6,0.0,5.0,0.0
2007-04-05 19:00:00,161.332,11.316,14395.97,688.4,0.0,512.0,745.0
2007-04-05 20:00:00,243.332,14.032,14257.6,1036.2,168.0,848.0,1039.0
2007-04-05 21:00:00,285.158,10.884,14160.6,1212.6,382.0,1793.0,1025.0
2007-04-05 22:00:00,161.126,5.774,14446.26,670.2,536.0,85.0,1066.0
2007-04-05 23:00:00,86.25,4.482,14533.28,354.2,0.0,0.0,1077.0
2007-04-06 00:00:00,78.652,5.608,14577.26,321.4,0.0,43.0,955.0
2007-04-06 01:00:00,21.708000000000002,6.976,14558.16,99.2,0.0,21.0,0.0
2007-04-06 02:00:00,19.014,3.298,14574.56,85.4,0.0,0.0,0.0
2007-04-06 03:00:00,20.605999999999998,4.714,14516.57,91.6,0.0,31.0,0.0
2007-04-06 04:00:00,21.696,6.588,14515.37,96.6,0.0,29.0,0.0
2007-04-06 05:00:00,18.882,2.5100000000000002,14494.76,82.2,0.0,0.0,0.0
2007-04-06 06:00:00,35.06,4.498,14502.7,153.2,0.0,18.0,0.0
2007-04-06 07:00:00,114.834,7.138,14417.95,479.6,0.0,41.0,594.0
2007-04-06 08:00:00,114.294,2.7399999999999998,14336.6,479.6,0.0,573.0,1050.0
2007-04-06 09:00:00,82.44200000000001,5.8,14398.3,340.4,0.0,23.0,1058.0
2007-04-06 10:00:00,81.398,5.482,14365.94,334.59999999999997,0.0,37.0,1054.0
2007-04-06 11:00:00,80.412,3.838,14344.73,331.0,0.0,0.0,1051.0
2007-04-06 12:00:00,18.848,6.4,14557.4,86.6,0.0,23.0,7.0
2007-04-06 13:00:00,18.366,6.692,14565.42,82.8,0.0,39.0,0.0
2007-04-06 14:00:00,18.222,5.78,14694.07,80.0,0.0,0.0,0.0
2007-04-06 15:00:00,18.224,6.018,14617.0,81.4,0.0,21.0,0.0
2007-04-06 16:00:00,28.514,6.806,14537.12,122.6,0.0,39.0,112.0
2007-04-06 17:00:00,85.52199999999999,4.516,14446.35,351.4,0.0,0.0,1066.0
2007-04-06 18:00:00,191.674,7.138,14310.13,806.8,0.0,1780.0,1045.0
2007-04-06 19:00:00,133.252,14.138,14336.65,571.4,0.0,1197.0,528.0
2007-04-06 20:00:00,38.2,5.412,14444.8,162.0,0.0,51.0,0.0
2007-04-06 21:00:00,140.086,2.668,14316.57,586.0,0.0,323.0,646.0
2007-04-06 22:00:00,144.436,12.044,14352.36,610.4,0.0,1123.0,0.0
2007-04-06 23:00:00,76.798,6.412,14524.84,315.4,0.0,54.0,0.0
2007-04-07 00:00:00,59.478,3.482,14590.1,242.2,0.0,10.0,0.0
2007-04-07 01:00:00,27.206,9.568,14457.9,120.0,0.0,70.0,0.0
2007-04-07 02:00:00,17.628,3.892,14504.85,76.0,0.0,15.0,0.0
2007-04-07 03:00:00,18.024,4.28,14484.01,78.0,0.0,9.0,0.0
2007-04-07 04:00:00,21.348,9.316,14487.92,95.8,0.0,72.0,0.0
2007-04-07 05:00:00,53.886,2.94,14420.45,224.4,0.0,10.0,609.0
2007-04-07 06:00:00,17.568,4.296,14398.1,77.0,0.0,0.0,0.0
2007-04-07 07:00:00,42.974,7.844,14437.07,192.2,0.0,61.0,0.0
2007-04-07 08:00:00,41.464,4.188,14450.6,172.6,0.0,0.0,0.0
2007-04-07 09:00:00,106.164,3.452,14349.05,447.2,10.0,464.0,702.0
2007-04-07 10:00:00,125.92999999999999,9.696,14434.73,526.4,526.0,144.0,1063.0
2007-04-07 11:00:00,163.752,8.264,14332.63,691.8,591.0,1732.0,93.0
2007-04-07 12:00:00,30.148,10.186,14475.15,136.6,0.0,226.0,0.0
2007-04-07 13:00:00,19.678,6.094,14553.28,85.6,0.0,50.0,0.0
2007-04-07 14:00:00,17.830000000000002,4.984,14652.79,77.8,0.0,9.0,0.0
2007-04-07 15:00:00,29.384,7.328,14570.86,127.2,0.0,75.0,0.0
2007-04-07 16:00:00,34.532000000000004,3.208,14468.53,147.8,0.0,10.0,0.0
2007-04-07 17:00:00,22.136,3.322,14381.0,93.6,0.0,10.0,0.0
2007-04-07 18:00:00,58.147999999999996,9.292,14361.75,247.0,0.0,72.0,538.0
2007-04-07 19:00:00,25.224,3.838,14320.47,105.60000000000001,0.0,3.0,62.0
2007-04-07 20:00:00,20.648,3.274,14308.56,86.4,0.0,5.0,0.0
2007-04-07 21:00:00,197.822,8.17,14127.12,840.6,0.0,56.0,770.0
2007-04-07 22:00:00,200.28,4.072,14232.53,839.0,0.0,0.0,1035.0
2007-04-07 23:00:00,202.672,3.7439999999999998,14345.72,842.2,0.0,8.0,1051.0
2007-04-08 00:00:00,167.446,9.238,14436.39,694.0,0.0,54.0,371.0
2007-04-08 01:00:00,137.94,2.342,14323.9,573.4,0.0,0.0,0.0
2007-04-08 02:00:00,140.69,3.9,14392.84,581.4,0.0,7.0,0.0
2007-04-08 03:00:00,143.754,7.706,14435.2,594.4,0.0,54.0,0.0
2007-04-08 04:00:00,139.746,2.632,14397.77,577.2,0.0,0.0,0.0
2007-04-08 05:00:00,136.718,3.676,14372.27,565.8000000000001,0.0,3.0,0.0
2007-04-08 06:00:00,109.824,7.242,14365.14,457.40000000000003,0.0,54.0,0.0
2007-04-08 07:00:00,54.29,4.97,14489.89,228.8,0.0,0.0,0.0
2007-04-08 08:00:00,35.066,4.566,14535.04,159.6,0.0,5.0,0.0
2007-04-08 09:00:00,77.318,8.458,14426.82,331.8,0.0,53.0,726.0
2007-04-08 10:00:00,42.160000000000004,4.614,14361.07,196.4,0.0,0.0,0.0
2007-04-08 11:00:00,37.397999999999996,3.582,14340.64,175.6,0.0,7.0,0.0
2007-04-08 12:00:00,34.112,10.252,14353.19,162.6,0.0,53.0,0.0
2007-04-08 13:00:00,49.742,4.332,14398.48,219.0,0.0,0.0,350.0
2007-04-08 14:00:00,80.918,3.998,14456.07,331.2,0.0,7.0,1067.0
2007-04-08 15:00:00,43.196,9.886000000000001,14530.69,182.6,0.0,53.0,379.0
2007-04-08 16:00:00,15.766,3.208,14563.22,68.6,0.0,0.0,0.0
2007-04-08 17:00:00,17.776,6.056,14578.78,77.4,0.0,9.0,0.0
2007-04-08 18:00:00,19.64,9.184,14464.16,86.6,0.0,52.0,0.0
2007-04-08 19:00:00,15.572000000000001,3.036,14410.18,65.8,0.0,0.0,0.0
2007-04-08 20:00:00,18.008,6.272,14359.6,79.4,0.0,12.0,0.0
2007-04-08 21:00:00,19.137999999999998,8.402,14383.98,84.6,0.0,49.0,0.0
2007-04-08 22:00:00,15.738,3.048,14249.66,67.6,0.0,0.0,0.0
2007-04-08 23:00:00,56.86,5.282,14477.84,235.4,0.0,13.0,652.0
2007-04-09 00:00:00,19.528,9.148,14600.41,87.8,0.0,48.0,0.0
2007-04-09 01:00:00,16.772,4.368,14491.45,71.0,0.0,0.0,0.0
2007-04-09 02:00:00,16.688,4.258,14454.2,69.39999999999999,0.0,13.0,0.0
2007-04-09 03:00:00,19.39,8.677999999999999,14498.98,87.2,0.0,47.0,0.0
2007-04-09 04:00:00,16.962,4.648,14501.6,74.39999999999999,0.0,0.0,0.0
2007-04-09 05:00:00,16.264,3.862,14478.05,71.0,0.0,12.0,0.0
2007-04-09 06:00:00,19.958,9.032,14444.26,91.6,0.0,47.0,0.0
2007-04-09 07:00:00,16.568,4.524,14502.789999999999,70.8,0.0,0.0,0.0
2007-04-09 08:00:00,16.428,4.304,14491.58,69.0,0.0,13.0,0.0
2007-04-09 09:00:00,26.682,9.294,14445.33,117.8,0.0,47.0,109.0
2007-04-09 10:00:00,55.550000000000004,3.084,14217.92,233.6,0.0,0.0,658.0
2007-04-09 11:00:00,16.972,4.656,14353.75,71.8,0.0,14.0,0.0
2007-04-09 12:00:00,19.124,8.145999999999999,14414.18,84.0,0.0,46.0,0.0
2007-04-09 13:00:00,16.222,3.738,14498.78,68.2,0.0,0.0,0.0
2007-04-09 14:00:00,18.362,6.696,14457.16,80.4,0.0,19.0,0.0
2007-04-09 15:00:00,70.918,10.092,14401.04,301.6,822.0,41.0,0.0
2007-04-09 16:00:00,66.056,6.816,14398.3,292.8,810.0,0.0,9.0
2007-04-09 17:00:00,86.176,11.088,14384.48,360.2,0.0,31.0,1058.0
2007-04-09 18:00:00,59.392,11.584,14433.58,258.2,0.0,32.0,531.0
2007-04-09 19:00:00,144.884,5.478,14284.56,610.8,0.0,0.0,0.0
2007-04-09 20:00:00,97.584,7.212,14250.75,412.4,7.0,39.0,629.0
2007-04-09 21:00:00,96.404,5.64,14371.03,405.2,503.0,24.0,807.0
2007-04-09 22:00:00,49.6,6.714,14507.41,210.4,525.0,0.0,0.0
2007-04-09 23:00:00,18.436,7.05,14511.11,83.8,0.0,41.0,0.0
2007-04-10 00:00:00,18.504,7.088,14537.7,85.2,0.0,21.0,0.0
2007-04-10 01:00:00,17.024,4.93,14521.15,77.4,0.0,0.0,0.0
2007-04-10 02:00:00,18.669999999999998,7.506,14575.98,84.0,0.0,45.0,0.0
2007-04-10 03:00:00,18.906,7.6259999999999994,14481.36,88.0,0.0,18.0,0.0
2007-04-10 04:00:00,16.086,3.4939999999999998,14479.73,72.2,0.0,0.0,0.0
2007-04-10 05:00:00,48.918,7.038,14403.46,208.0,0.0,45.0,497.0
2007-04-10 06:00:00,23.472,5.808,14305.460000000001,103.6,0.0,15.0,93.0
2007-04-10 07:00:00,15.841999999999999,3.382,14430.49,65.2,0.0,0.0,0.0
2007-04-10 08:00:00,19.902,8.892,14374.33,89.8,0.0,48.0,0.0
2007-04-10 09:00:00,17.176,5.038,14480.51,74.6,0.0,14.0,0.0
2007-04-10 10:00:00,16.38,3.71,14339.39,69.39999999999999,0.0,0.0,0.0
2007-04-10 11:00:00,19.53,8.584,14377.52,87.6,0.0,50.0,0.0
2007-04-10 12:00:00,16.894,4.69,14493.93,73.39999999999999,0.0,13.0,0.0
2007-04-10 13:00:00,17.316,4.954,14501.03,75.0,0.0,0.0,0.0
2007-04-10 14:00:00,19.288,8.48,14480.91,86.0,0.0,52.0,0.0
2007-04-10 15:00:00,17.098,5.106,14535.06,75.8,0.0,12.0,0.0
2007-04-10 16:00:00,62.15,5.5,14460.21,257.4,0.0,0.0,739.0
2007-04-10 17:00:00,23.99,8.732,14573.84,109.0,0.0,55.0,0.0
2007-04-10 18:00:00,33.746,4.818,14404.99,155.8,0.0,8.0,0.0
2007-04-10 19:00:00,32.214,4.422,14425.84,147.6,13.0,0.0,0.0
2007-04-10 20:00:00,62.4,6.654,14387.55,270.6,196.0,85.0,0.0
2007-04-10 21:00:00,61.806000000000004,5.946,14345.72,267.6,0.0,89.0,0.0
2007-04-10 22:00:00,70.96,5.516,14350.51,303.6,0.0,86.0,169.0
2007-04-10 23:00:00,109.092,11.026,14505.06,453.4,0.0,86.0,1074.0
2007-04-11 00:00:00,89.728,10.096,14462.65,370.2,0.0,86.0,1067.0
2007-04-11 01:00:00,65.726,9.486,14479.6,271.8,0.0,85.0,749.0
2007-04-11 02:00:00,23.24,13.334,14466.83,108.2,0.0,85.0,0.0
2007-04-11 03:00:00,20.802,10.072,14487.29,91.8,0.0,84.0,0.0
2007-04-11 04:00:00,21.35,10.594,14462.8,95.6,0.0,85.0,0.0
2007-04-11 05:00:00,21.794,11.25,14424.37,97.6,0.0,84.0,0.0
2007-04-11 06:00:00,21.402,10.564,14407.48,97.2,0.0,84.0,0.0
2007-04-11 07:00:00,21.726,11.282,14421.25,97.4,0.0,84.0,0.0
2007-04-11 08:00:00,20.946,10.242,14378.56,93.4,0.0,83.0,0.0
2007-04-11 09:00:00,87.858,11.85,14366.14,370.4,0.0,75.0,836.0
2007-04-11 10:00:00,94.646,3.122,14366.51,393.2,0.0,0.0,1054.0
2007-04-11 11:00:00,82.028,3.436,14411.34,336.2,0.0,0.0,1060.0
2007-04-11 12:00:00,79.026,9.504,14393.35,328.8,0.0,63.0,974.0
2007-04-11 13:00:00,16.983999999999998,5.058,14465.6,71.8,0.0,11.0,0.0
2007-04-11 14:00:00,17.114,4.85,14522.85,72.0,0.0,0.0,0.0
2007-04-11 15:00:00,20.233999999999998,10.122,14594.14,90.2,0.0,67.0,0.0
2007-04-11 16:00:00,17.252,5.112,14691.53,75.4,0.0,0.0,0.0
2007-04-11 17:00:00,17.418,5.596,14642.34,77.8,0.0,0.0,0.0
2007-04-11 18:00:00,19.868,9.592,14525.17,89.8,0.0,67.0,0.0
2007-04-11 19:00:00,16.94,4.816,14535.62,72.0,0.0,0.0,0.0
2007-04-11 20:00:00,17.128,4.926,14384.66,73.0,0.0,0.0,0.0
2007-04-11 21:00:00,19.58,8.842,14378.87,86.2,0.0,64.0,0.0
2007-04-11 22:00:00,58.44,4.944,14558.83,241.79999999999998,0.0,0.0,681.0
2007-04-11 23:00:00,16.252,3.7560000000000002,14435.17,69.2,0.0,5.0,0.0
2007-04-12 00:00:00,20.328,9.73,14318.82,90.8,0.0,60.0,0.0
2007-04-12 01:00:00,16.387999999999998,4.0280000000000005,14352.51,69.6,0.0,0.0,0.0
2007-04-12 02:00:00,16.108,3.67,14421.3,66.4,0.0,8.0,0.0
2007-04-12 03:00:00,21.188,10.966,14417.56,96.8,0.0,57.0,0.0
2007-04-12 04:00:00,16.062,3.624,14446.23,68.8,0.0,0.0,0.0
2007-04-12 05:00:00,16.578,4.28,14415.46,70.6,0.0,8.0,0.0
2007-04-12 06:00:00,20.122,9.362,14434.12,90.0,0.0,54.0,0.0
2007-04-12 07:00:00,16.374,3.968,14392.19,69.2,0.0,0.0,0.0
2007-04-12 08:00:00,17.586,5.544,14366.81,75.6,0.0,13.0,0.0
2007-04-12 09:00:00,51.98,8.158,14421.94,216.0,0.0,51.0,545.0
2007-04-12 10:00:00,35.174,3.754,14535.45,148.0,0.0,0.0,314.0
2007-04-12 11:00:00,18.51,7.062,14371.68,82.6,0.0,15.0,0.0
2007-04-12 12:00:00,18.592,7.798,14412.35,81.6,0.0,51.0,0.0
2007-04-12 13:00:00,16.31,3.9979999999999998,14435.83,68.0,0.0,0.0,0.0
2007-04-12 14:00:00,18.016,6.226,14306.79,79.6,0.0,17.0,0.0
2007-04-12 15:00:00,18.718,7.822,14441.75,81.4,0.0,47.0,0.0
2007-04-12 16:00:00,17.152,4.872,14496.08,73.0,0.0,0.0,0.0
2007-04-12 17:00:00,17.428,5.438,14500.26,75.2,0.0,24.0,0.0
2007-04-12 18:00:00,19.502,8.852,14386.25,87.0,0.0,43.0,0.0
2007-04-12 19:00:00,16.798,4.734,14411.44,71.6,0.0,0.0,0.0
2007-04-12 20:00:00,17.38,5.604,14455.33,72.2,0.0,26.0,0.0
2007-04-12 21:00:00,60.932,8.658,14442.42,256.6,0.0,44.0,685.0
2007-04-12 22:00:00,33.324,4.672,14411.7,138.6,0.0,0.0,274.0
2007-04-12 23:00:00,17.156,4.992,14374.46,71.8,0.0,23.0,0.0
2007-04-13 00:00:00,19.808,9.17,14382.37,88.6,0.0,45.0,0.0
2007-04-13 01:00:00,15.972,3.4219999999999997,14429.09,65.8,0.0,0.0,0.0
2007-04-13 02:00:00,18.33,6.58,14408.0,80.8,0.0,23.0,0.0
2007-04-13 03:00:00,19.12,8.342,14392.3,84.6,0.0,45.0,0.0
2007-04-13 04:00:00,15.61,3.066,14396.630000000001,64.4,0.0,0.0,0.0
2007-04-13 05:00:00,19.214,7.836,14353.81,86.4,0.0,23.0,0.0
2007-04-13 06:00:00,18.678,7.506,14326.27,81.6,0.0,44.0,0.0
2007-04-13 07:00:00,15.91,3.558,14379.1,66.0,0.0,0.0,0.0
2007-04-13 08:00:00,18.586,7.032,14364.43,81.2,0.0,25.0,0.0
2007-04-13 09:00:00,47.642,7.828,14373.68,200.4,0.0,42.0,473.0
2007-04-13 10:00:00,46.434000000000005,3.424,14282.66,193.0,0.0,0.0,502.0
2007-04-13 11:00:00,18.27,6.706,14480.26,79.4,0.0,28.0,0.0
2007-04-13 12:00:00,18.752,8.05,14526.52,84.8,0.0,41.0,0.0
2007-04-13 13:00:00,17.452,5.404,14435.58,74.8,0.0,0.0,0.0
2007-04-13 14:00:00,17.728,6.032,14361.8,75.6,0.0,29.0,0.0
2007-04-13 15:00:00,18.445999999999998,7.572,14383.28,82.0,0.0,42.0,0.0
2007-04-13 16:00:00,18.02,6.284,14450.86,79.2,0.0,0.0,0.0
2007-04-13 17:00:00,17.44,5.62,14419.61,76.0,0.0,28.0,0.0
2007-04-13 18:00:00,18.898,8.018,14351.85,83.2,0.0,40.0,0.0
2007-04-13 19:00:00,16.759999999999998,4.376,14400.6,71.0,0.0,0.0,0.0
2007-04-13 20:00:00,18.282,6.6,14460.55,78.8,0.0,32.0,0.0
2007-04-13 21:00:00,32.438,8.334,14404.8,139.0,0.0,37.0,214.0
2007-04-13 22:00:00,63.730000000000004,2.672,14389.8,262.4,0.0,0.0,799.0
2007-04-13 23:00:00,19.502,8.208,14518.85,87.39999999999999,0.0,34.0,0.0
2007-04-14 00:00:00,18.69,7.526,14361.31,82.2,0.0,34.0,0.0
2007-04-14 01:00:00,15.55,3.178,14363.82,64.0,0.0,0.0,0.0
2007-04-14 02:00:00,19.752,8.616,14374.97,87.2,0.0,39.0,0.0
2007-04-14 03:00:00,18.532,7.392,14469.16,81.2,0.0,29.0,0.0
2007-04-14 04:00:00,15.888,3.352,14504.06,69.2,0.0,0.0,0.0
2007-04-14 05:00:00,19.946,8.93,14472.86,86.8,0.0,43.0,0.0
2007-04-14 06:00:00,18.4,7.02,14419.01,80.0,0.0,27.0,0.0
2007-04-14 07:00:00,16.112,3.5620000000000003,14383.93,67.6,0.0,0.0,0.0
2007-04-14 08:00:00,19.572,8.708,14503.94,87.0,0.0,43.0,0.0
2007-04-14 09:00:00,17.508,5.952,14349.1,75.4,0.0,26.0,0.0
2007-04-14 10:00:00,56.668,4.21,14247.44,238.2,0.0,0.0,659.0
2007-04-14 11:00:00,38.782000000000004,7.640000000000001,14341.83,167.8,0.0,44.0,334.0
2007-04-14 12:00:00,17.2,5.566,14432.34,73.6,0.0,23.0,0.0
2007-04-14 13:00:00,18.208000000000002,6.582,14478.16,78.2,0.0,0.0,0.0
2007-04-14 14:00:00,18.672,7.594,14369.81,81.4,0.0,50.0,0.0
2007-04-14 15:00:00,17.582,5.93,14389.27,75.4,0.0,21.0,0.0
2007-04-14 16:00:00,17.076,4.852,14374.74,73.2,0.0,0.0,0.0
2007-04-14 17:00:00,19.21,8.338000000000001,14339.98,83.8,0.0,51.0,0.0
2007-04-14 18:00:00,18.09,6.404,14410.16,78.4,0.0,18.0,0.0
2007-04-14 19:00:00,16.169999999999998,3.7039999999999997,14459.79,67.39999999999999,0.0,0.0,0.0
2007-04-14 20:00:00,20.518,10.18,14503.19,91.2,0.0,57.0,0.0
2007-04-14 21:00:00,18.318,6.924,14482.51,79.4,0.0,16.0,0.0
2007-04-14 22:00:00,28.51,3.528,14549.25,119.8,0.0,0.0,206.0
2007-04-14 23:00:00,69.31400000000001,9.922,14470.3,289.6,0.0,57.0,809.0
2007-04-15 00:00:00,18.224,6.924,14460.31,80.60000000000001,0.0,17.0,0.0
2007-04-15 01:00:00,15.76,3.328,14416.25,64.8,0.0,0.0,0.0
2007-04-15 02:00:00,20.548,9.959999999999999,14441.11,92.6,0.0,56.0,0.0
2007-04-15 03:00:00,18.122,6.624,14490.43,78.8,0.0,16.0,0.0
2007-04-15 04:00:00,16.272,3.764,14514.9,69.2,0.0,0.0,0.0
2007-04-15 05:00:00,20.818,10.482,14468.35,93.8,0.0,57.0,0.0
2007-04-15 06:00:00,17.137999999999998,5.2299999999999995,14519.33,74.39999999999999,0.0,15.0,0.0
2007-04-15 07:00:00,17.262,5.092,14539.38,74.8,0.0,0.0,0.0
2007-04-15 08:00:00,20.106,9.618,14468.69,91.6,0.0,57.0,0.0
2007-04-15 09:00:00,16.538,4.514,14405.33,69.4,0.0,14.0,0.0
2007-04-15 10:00:00,17.836,5.852,14375.73,77.0,0.0,0.0,0.0
2007-04-15 11:00:00,50.45,8.506,14318.16,212.8,0.0,59.0,511.0
2007-04-15 12:00:00,44.796,3.982,14246.66,186.2,0.0,11.0,475.0
2007-04-15 13:00:00,17.75,5.722,14392.59,76.8,0.0,0.0,0.0
2007-04-15 14:00:00,36.41,7.72,14331.93,164.4,0.0,149.0,0.0
2007-04-15 15:00:00,101.344,14.764,14246.38,436.4,0.0,25.0,608.0
2007-04-15 16:00:00,48.538,6.668,14384.89,204.6,0.0,4.0,348.0
2007-04-15 17:00:00,14.2,7.362,14383.07,67.6,0.0,21.0,0.0
2007-04-15 18:00:00,14.642,7.444,14371.99,73.8,0.0,25.0,0.0
2007-04-15 19:00:00,12.934000000000001,7.468,14325.89,63.2,0.0,19.0,0.0
2007-04-15 20:00:00,12.272,6.468,14350.16,58.4,0.0,6.0,0.0
2007-04-15 21:00:00,19.844,7.272,14397.380000000001,92.6,0.0,75.0,0.0
2007-04-15 22:00:00,107.27,8.536,14458.55,446.4,0.0,400.0,494.0
2007-04-15 23:00:00,47.089999999999996,8.244,14633.37,198.4,0.0,0.0,457.0
