index,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
151764,16/4/2007,9:24:00,0.208,0.12,239.26,1,0,2,0.0
151765,16/4/2007,9:25:00,0.206,0.118,238.97,1,0,1,0.0
151766,16/4/2007,9:26:00,0.206,0.118,238.64,1,0,2,0.0
151767,16/4/2007,9:27:00,0.204,0.12,239.42,1,0,1,0.0
151768,16/4/2007,9:28:00,0.204,0.12,239.58,1,0,1,0.0
151769,16/4/2007,9:29:00,0.18,0.086,239.81,0.8,0,1,0.0
151770,16/4/2007,9:30:00,0.124,0,239.61,0.6,0,0,0.0
151771,16/4/2007,9:31:00,0.124,0,238.68,0.6,0,0,0.0
151772,16/4/2007,9:32:00,0.124,0,239.72,0.6,0,0,0.0
151773,16/4/2007,9:33:00,0.194,0.072,240.02,1,0,0,0.0
151774,16/4/2007,9:34:00,0.202,0.1,238.91,1,0,0,0.0
151775,16/4/2007,9:35:00,0.202,0.102,239.26,1,0,0,0.0
151776,16/4/2007,9:36:00,0.202,0.1,238.9,1,0,0,0.0
151777,16/4/2007,9:37:00,0.2,0.098,238.53,1,0,0,0.0
151778,16/4/2007,9:38:00,0.196,0.098,238.1,1,0,0,0.0
151779,16/4/2007,9:39:00,0.196,0.098,237.98,1,0,0,0.0
151780,16/4/2007,9:40:00,0.192,0.094,237.01,0.8,0,0,0.0
151781,16/4/2007,9:41:00,0.192,0.096,237.47,0.8,0,0,0.0
151782,16/4/2007,9:42:00,0.194,0.098,237.95,0.8,0,0,0.0
151783,16/4/2007,9:43:00,0.216,0.11,238.03,1.2,0,0,0.0
151784,16/4/2007,9:44:00,0.3,0.222,237.4,1.6,0,0,0.0
151785,16/4/2007,9:45:00,0.298,0.22,237.14,1.6,0,0,0.0
151786,16/4/2007,9:46:00,0.294,0.22,236.9,1.6,0,0,0.0
151787,16/4/2007,9:47:00,0.274,0.19,237.28,1.4,0,0,0.0
151788,16/4/2007,9:48:00,0.224,0.118,236.36,1,0,0,0.0
151789,16/4/2007,9:49:00,0.222,0.118,235.88,1,0,0,0.0
151790,16/4/2007,9:50:00,0.222,0.122,237.39,1,0,0,0.0
151791,16/4/2007,9:51:00,0.222,0.122,237.39,1,0,0,0.0
151792,16/4/2007,9:52:00,0.22,0.124,237.5,1,0,0,0.0
151793,16/4/2007,9:53:00,0.22,0.124,237.6,1,0,0,0.0
151794,16/4/2007,9:54:00,0.218,0.122,236.9,1,0,0,0.0
151795,16/4/2007,9:55:00,0.22,0.126,238.21,1,0,0,0.0
151796,16/4/2007,9:56:00,0.22,0.13,239.44,1,0,0,0.0
151797,16/4/2007,9:57:00,0.22,0.128,238.72,1,0,0,0.0
151798,16/4/2007,9:58:00,0.22,0.13,239.11,1,0,0,0.0
151799,16/4/2007,9:59:00,0.218,0.13,239.17,1,0,0,0.0
151800,16/4/2007,10:00:00,0.22,0.132,239.72,1,0,0,0.0
151801,16/4/2007,10:01:00,0.22,0.13,239.31,1,0,0,0.0
151802,16/4/2007,10:02:00,0.218,0.13,239.07,1,0,0,0.0
151803,16/4/2007,10:03:00,0.158,0.048,239.78,0.8,0,0,0.0
151804,16/4/2007,10:04:00,0.124,0,239.44,0.6,0,0,0.0
151805,16/4/2007,10:05:00,0.124,0,238.48,0.6,0,0,0.0
151806,16/4/2007,10:06:00,0.124,0,238.18,0.6,0,0,0.0
151807,16/4/2007,10:07:00,0.124,0,238.98,0.6,0,0,0.0
151808,16/4/2007,10:08:00,0.124,0,238.83,0.6,0,0,0.0
151809,16/4/2007,10:09:00,0.124,0,238.83,0.6,0,0,0.0
151810,16/4/2007,10:10:00,0.124,0,239.17,0.6,0,0,0.0
151811,16/4/2007,10:11:00,0.124,0,239.82,0.6,0,0,0.0
151812,16/4/2007,10:12:00,0.124,0,239.59,0.6,0,0,0.0
151813,16/4/2007,10:13:00,0.126,0,240.1,0.6,0,0,0.0
151814,16/4/2007,10:14:00,0.126,0,240.26,0.6,0,0,0.0
151815,16/4/2007,10:15:00,0.124,0,239.48,0.6,0,0,0.0
151816,16/4/2007,10:16:00,0.126,0,239.99,0.6,0,0,0.0
151817,16/4/2007,10:17:00,0.126,0,240.5,0.6,0,0,0.0
151818,16/4/2007,10:18:00,0.126,0,240.31,0.6,0,0,0.0
151819,16/4/2007,10:19:00,0.204,0.082,239.21,1,0,0,0.0
151820,16/4/2007,10:20:00,0.202,0.1,239.34,1,0,0,0.0
151821,16/4/2007,10:21:00,0.204,0.106,241.02,1,0,0,0.0
151822,16/4/2007,10:22:00,0.204,0.108,241.13,1,0,0,0.0
151823,16/4/2007,10:23:00,0.202,0.104,240.55,1,0,0,0.0
151824,16/4/2007,10:24:00,0.2,0.102,239.84,1,0,0,0.0
151825,16/4/2007,10:25:00,0.198,0.106,240.52,1,0,0,0.0
151826,16/4/2007,10:26:00,0.198,0.104,240.4,1,0,0,0.0
151827,16/4/2007,10:27:00,0.198,0.104,240.45,1,0,0,0.0
151828,16/4/2007,10:28:00,0.196,0.106,240.72,1,0,0,0.0
151829,16/4/2007,10:29:00,0.196,0.108,241.13,1,0,0,0.0
151830,16/4/2007,10:30:00,0.216,0.118,240.6,1.2,0,0,0.0
151831,16/4/2007,10:31:00,0.304,0.234,240.01,1.6,0,0,0.0
151832,16/4/2007,10:32:00,0.302,0.234,239.92,1.6,0,0,0.0
151833,16/4/2007,10:33:00,0.25,0.162,239.85,1.2,0,0,0.0
151834,16/4/2007,10:34:00,0.232,0.136,240.66,1,0,0,0.0
151835,16/4/2007,10:35:00,0.23,0.134,240.25,1,0,0,0.0
151836,16/4/2007,10:36:00,0.228,0.134,240,1,0,0,0.0
151837,16/4/2007,10:37:00,0.226,0.132,239.83,1,0,0,0.0
151838,16/4/2007,10:38:00,0.226,0.132,239.79,1,0,0,0.0
151839,16/4/2007,10:39:00,0.224,0.132,239.43,1,0,0,0.0
151840,16/4/2007,10:40:00,0.224,0.134,239.93,1,0,0,0.0
151841,16/4/2007,10:41:00,0.222,0.132,239.67,1,0,0,0.0
151842,16/4/2007,10:42:00,0.222,0.132,239.59,1,0,0,0.0
151843,16/4/2007,10:43:00,0.222,0.136,240.41,1,0,0,0.0
151844,16/4/2007,10:44:00,0.274,0.19,240.7,1.6,0,0,0.0
151845,16/4/2007,10:45:00,0.306,0.256,240.18,1.6,0,1,0.0
151846,16/4/2007,10:46:00,0.304,0.256,240.2,1.6,0,2,0.0
151847,16/4/2007,10:47:00,0.304,0.254,240.06,1.6,0,1,0.0
151848,16/4/2007,10:48:00,0.306,0.254,239.78,1.6,0,1,0.0
151849,16/4/2007,10:49:00,0.306,0.254,239.93,1.6,0,2,0.0
151850,16/4/2007,10:50:00,0.292,0.232,239.22,1.6,0,1,0.0
151851,16/4/2007,10:51:00,0.212,0.122,239.73,1,0,2,0.0
151852,16/4/2007,10:52:00,0.212,0.12,239.36,1,0,1,0.0
151853,16/4/2007,10:53:00,0.21,0.122,239.71,1,0,2,0.0
151854,16/4/2007,10:54:00,0.21,0.122,239.81,1,0,1,0.0
151855,16/4/2007,10:55:00,0.21,0.12,239.47,1,0,1,0.0
151856,16/4/2007,10:56:00,0.208,0.12,239.55,1,0,2,0.0
151857,16/4/2007,10:57:00,0.208,0.122,239.73,1,0,1,0.0
151858,16/4/2007,10:58:00,0.206,0.12,239.2,1,0,2,0.0
151859,16/4/2007,10:59:00,0.228,0.102,239.05,1,0,1,0.0
151860,16/4/2007,11:00:00,0.24,0.094,239.33,1,0,1,0.0
151861,16/4/2007,11:01:00,0.236,0.094,238.7,1,0,2,0.0
151862,16/4/2007,11:02:00,0.184,0,238.84,0.8,0,0,0.0
151863,16/4/2007,11:03:00,0.158,0,239.33,0.8,0,0,0.0
151864,16/4/2007,11:04:00,0.158,0,239.08,0.6,0,0,0.0
151865,16/4/2007,11:05:00,0.234,0.062,238.49,1.2,0,0,0.0
151866,16/4/2007,11:06:00,0.238,0.09,239.08,1,0,0,0.0
151867,16/4/2007,11:07:00,0.238,0.088,238.79,1,0,0,0.0
151868,16/4/2007,11:08:00,0.246,0.092,239.53,1,0,0,0.0
151869,16/4/2007,11:09:00,0.242,0.094,239.77,1,0,0,0.0
151870,16/4/2007,11:10:00,0.238,0.09,238.79,1,0,0,0.0
151871,16/4/2007,11:11:00,0.236,0.092,239.13,1,0,0,0.0
151872,16/4/2007,11:12:00,0.234,0.09,238.32,1,0,0,0.0
151873,16/4/2007,11:13:00,0.234,0.09,238.56,1,0,0,0.0
151874,16/4/2007,11:14:00,0.234,0.092,238.63,1,0,0,0.0
151875,16/4/2007,11:15:00,0.234,0.092,238.92,1,0,0,0.0
151876,16/4/2007,11:16:00,0.232,0.092,238.59,1,0,0,0.0
151877,16/4/2007,11:17:00,0.348,0.214,238.24,1.8,0,0,0.0
151878,16/4/2007,11:18:00,0.338,0.216,237.69,1.6,0,0,0.0
151879,16/4/2007,11:19:00,0.286,0.148,238.79,1.4,0,0,0.0
151880,16/4/2007,11:20:00,0.266,0.122,239.27,1.2,0,0,0.0
151881,16/4/2007,11:21:00,0.264,0.12,238.82,1.2,0,0,0.0
151882,16/4/2007,11:22:00,0.264,0.12,239,1.2,0,0,0.0
151883,16/4/2007,11:23:00,0.262,0.122,239.08,1.2,0,0,0.0
151884,16/4/2007,11:24:00,0.262,0.122,239.41,1.2,0,0,0.0
151885,16/4/2007,11:25:00,0.254,0.12,238.95,1.2,0,0,0.0
151886,16/4/2007,11:26:00,0.258,0.118,238.5,1.2,0,0,0.0
151887,16/4/2007,11:27:00,0.256,0.118,238.2,1.2,0,0,0.0
151888,16/4/2007,11:28:00,0.258,0.124,239.78,1.2,0,0,0.0
151889,16/4/2007,11:29:00,0.258,0.124,239.9,1.2,0,0,0.0
151890,16/4/2007,11:30:00,0.256,0.124,239.69,1.2,0,0,0.0
151891,16/4/2007,11:31:00,0.256,0.124,239.65,1.2,0,0,0.0
151892,16/4/2007,11:32:00,0.258,0.126,240.06,1.2,0,0,0.0
151893,16/4/2007,11:33:00,0.256,0.124,239.91,1.2,0,0,0.0
151894,16/4/2007,11:34:00,0.256,0.122,239.43,1.2,0,0,0.0
151895,16/4/2007,11:35:00,0.29,0.12,239.03,1.2,0,0,0.0
151896,16/4/2007,11:36:00,0.258,0.076,238.22,1.2,0,0,0.0
151897,16/4/2007,11:37:00,0.162,0,239.98,0.8,0,0,0.0
151898,16/4/2007,11:38:00,0.162,0,239.61,0.8,0,0,0.0
151899,16/4/2007,11:39:00,0.16,0,238.74,0.6,0,0,0.0
151900,16/4/2007,11:40:00,0.156,0,238.4,0.6,0,0,0.0
151901,16/4/2007,11:41:00,0.16,0,240.01,0.6,0,0,0.0
151902,16/4/2007,11:42:00,0.156,0,240.38,0.6,0,0,0.0
151903,16/4/2007,11:43:00,0.154,0,241.02,0.6,0,0,0.0
151904,16/4/2007,11:44:00,0.152,0,239.78,0.6,0,0,0.0
151905,16/4/2007,11:45:00,0.152,0,239.88,0.6,0,0,0.0
151906,16/4/2007,11:46:00,0.154,0,240.87,0.8,0,0,0.0
151907,16/4/2007,11:47:00,0.158,0,241.98,0.8,0,0,0.0
151908,16/4/2007,11:48:00,0.166,0,241.84,0.8,0,0,0.0
151909,16/4/2007,11:49:00,0.166,0,242.34,0.8,0,0,0.0
151910,16/4/2007,11:50:00,0.184,0,241.89,1,0,0,0.0
151911,16/4/2007,11:51:00,0.244,0.102,241.99,1,0,0,0.0
151912,16/4/2007,11:52:00,0.242,0.102,241.8,1,0,0,0.0
151913,16/4/2007,11:53:00,0.244,0.106,242.8,1,0,0,0.0
151914,16/4/2007,11:54:00,0.242,0.102,242.15,1,0,0,0.0
151915,16/4/2007,11:55:00,0.24,0.102,241.92,1,0,0,0.0
151916,16/4/2007,11:56:00,0.238,0.102,241.51,1,0,0,0.0
151917,16/4/2007,11:57:00,0.238,0.102,242.05,1,0,0,0.0
151918,16/4/2007,11:58:00,0.236,0.102,242.01,1,0,0,0.0
151919,16/4/2007,11:59:00,0.236,0.102,241.94,1,0,0,0.0
151920,16/4/2007,12:00:00,0.236,0.102,241.41,1,0,0,0.0
151921,16/4/2007,12:01:00,0.234,0.102,241.46,1,0,0,0.0
151922,16/4/2007,12:02:00,0.232,0.1,241.41,1,0,0,0.0
151923,16/4/2007,12:03:00,0.26,0.118,241.09,1.2,0,0,0.0
151924,16/4/2007,12:04:00,0.324,0.202,240.72,1.6,0,0,0.0
151925,16/4/2007,12:05:00,0.272,0.126,240.58,1.2,0,0,0.0
151926,16/4/2007,12:06:00,0.27,0.128,240.81,1.2,0,0,0.0
151927,16/4/2007,12:07:00,0.268,0.128,240.81,1.2,0,0,0.0
151928,16/4/2007,12:08:00,0.268,0.128,240.8,1.2,0,0,0.0
151929,16/4/2007,12:09:00,0.266,0.128,240.96,1.2,0,0,0.0
151930,16/4/2007,12:10:00,0.264,0.128,240.56,1.2,0,0,0.0
151931,16/4/2007,12:11:00,0.264,0.13,241.23,1.2,0,0,0.0
151932,16/4/2007,12:12:00,0.262,0.13,240.98,1.2,0,0,0.0
151933,16/4/2007,12:13:00,0.262,0.13,241,1.2,0,0,0.0
151934,16/4/2007,12:14:00,0.26,0.128,240.64,1.2,0,0,0.0
151935,16/4/2007,12:15:00,0.26,0.128,240.56,1.2,0,0,0.0
151936,16/4/2007,12:16:00,0.26,0.13,241.18,1.2,0,0,0.0
151937,16/4/2007,12:17:00,0.352,0.234,239.34,1.8,0,0,0.0
151938,16/4/2007,12:18:00,0.344,0.248,240.19,1.8,0,2,0.0
151939,16/4/2007,12:19:00,0.338,0.238,238.37,1.6,0,1,0.0
151940,16/4/2007,12:20:00,0.352,0.246,240,1.8,0,2,0.0
151941,16/4/2007,12:21:00,0.344,0.246,240,1.8,0,1,0.0
151942,16/4/2007,12:22:00,0.344,0.246,239.76,1.8,0,1,0.0
151943,16/4/2007,12:23:00,0.334,0.21,238.79,1.6,0,2,0.0
151944,16/4/2007,12:24:00,0.252,0.116,240.67,1.2,0,1,0.0
151945,16/4/2007,12:25:00,0.25,0.114,239.82,1.2,0,2,0.0
151946,16/4/2007,12:26:00,0.264,0.116,240.56,1.2,0,1,0.0
151947,16/4/2007,12:27:00,0.248,0.114,240.07,1.2,0,2,0.0
151948,16/4/2007,12:28:00,0.454,0.12,240.06,2,0,1,0.0
151949,16/4/2007,12:29:00,0.584,0.13,238.82,2.4,0,1,0.0
151950,16/4/2007,12:30:00,0.64,0.184,238.57,2.8,0,2,0.0
151951,16/4/2007,12:31:00,0.656,0.228,238.24,2.8,0,1,0.0
151952,16/4/2007,12:32:00,0.658,0.23,238.76,2.8,0,1,0.0
151953,16/4/2007,12:33:00,0.658,0.234,239.55,2.8,0,2,0.0
151954,16/4/2007,12:34:00,0.656,0.234,239.44,2.8,0,1,0.0
151955,16/4/2007,12:35:00,0.602,0.154,239.07,2.6,0,0,0.0
151956,16/4/2007,12:36:00,0.576,0.112,239.37,2.4,0,0,0.0
151957,16/4/2007,12:37:00,0.574,0.114,239.66,2.4,0,0,0.0
151958,16/4/2007,12:38:00,0.574,0.114,239.9,2.4,0,0,0.0
151959,16/4/2007,12:39:00,0.572,0.112,239.33,2.4,0,0,0.0
151960,16/4/2007,12:40:00,0.572,0.112,239.36,2.4,0,0,0.0
151961,16/4/2007,12:41:00,0.572,0.112,239.31,2.4,0,0,0.0
151962,16/4/2007,12:42:00,0.568,0.11,238.72,2.4,0,0,0.0
151963,16/4/2007,12:43:00,0.568,0.11,238.39,2.4,0,0,0.0
151964,16/4/2007,12:44:00,0.36,0.1,239.25,1.6,0,0,0.0
151965,16/4/2007,12:45:00,0.23,0.096,239.96,1,0,0,0.0
151966,16/4/2007,12:46:00,2.704,0.066,237.87,11.8,0,0,0.0
151967,16/4/2007,12:47:00,2.996,0.064,237.85,12.6,0,0,0.0
151968,16/4/2007,12:48:00,3.044,0.062,237.82,12.8,0,0,0.0
151969,16/4/2007,12:49:00,2.776,0.072,237.93,12.2,0,0,0.0
151970,16/4/2007,12:50:00,0.476,0.222,240.27,2.8,0,0,0.0
151971,16/4/2007,12:51:00,0.792,0.344,239.72,4.8,0,0,0.0
151972,16/4/2007,12:52:00,0.628,0.406,239.06,3,0,0,0.0
151973,16/4/2007,12:53:00,0.626,0.404,239.94,3,0,0,0.0
151974,16/4/2007,12:54:00,0.96,0.396,240.14,5.6,0,0,0.0
151975,16/4/2007,12:55:00,0.63,0.396,240.58,3,0,0,0.0
151976,16/4/2007,12:56:00,0.62,0.392,240.47,3,0,0,0.0
151977,16/4/2007,12:57:00,0.42,0.246,240.3,2,0,0,0.0
151978,16/4/2007,12:58:00,0.376,0.222,239.99,1.8,0,0,0.0
151979,16/4/2007,12:59:00,0.368,0.228,239.87,1.8,0,0,0.0
151980,16/4/2007,13:00:00,0.372,0.228,240.21,1.8,0,0,0.0
151981,16/4/2007,13:01:00,0.37,0.228,239.97,1.8,0,0,0.0
151982,16/4/2007,13:02:00,0.328,0.168,240.88,1.6,0,0,0.0
151983,16/4/2007,13:03:00,0.304,0.13,240.82,1.4,0,0,0.0
151984,16/4/2007,13:04:00,0.308,0.13,240.73,1.4,0,0,0.0
151985,16/4/2007,13:05:00,0.306,0.13,240.79,1.4,0,0,0.0
151986,16/4/2007,13:06:00,0.306,0.128,240.41,1.4,0,0,0.0
151987,16/4/2007,13:07:00,0.302,0.126,239.87,1.4,0,0,0.0
151988,16/4/2007,13:08:00,0.302,0.122,239.78,1.4,0,0,0.0
151989,16/4/2007,13:09:00,0.292,0.112,240.12,1.4,0,0,0.0
151990,16/4/2007,13:10:00,0.214,0,240.14,1,0,0,0.0
151991,16/4/2007,13:11:00,0.21,0,239.68,1,0,0,0.0
151992,16/4/2007,13:12:00,0.208,0,239.89,1,0,0,0.0
151993,16/4/2007,13:13:00,0.206,0,240.08,1,0,0,0.0
151994,16/4/2007,13:14:00,0.212,0,240.47,1,0,0,0.0
151995,16/4/2007,13:15:00,0.206,0,239.9,1,0,0,0.0
151996,16/4/2007,13:16:00,0.208,0,240.14,1,0,0,0.0
151997,16/4/2007,13:17:00,0.21,0,240.03,1,0,0,0.0
151998,16/4/2007,13:18:00,0.208,0,240.07,1,0,0,0.0
151999,16/4/2007,13:19:00,0.212,0,240.41,1,0,0,0.0
152000,16/4/2007,13:20:00,0.212,0,240.51,1,0,0,0.0
152001,16/4/2007,13:21:00,0.178,0,239.98,0.8,0,0,0.0
152002,16/4/2007,13:22:00,0.154,0,241.11,0.8,0,0,0.0
152003,16/4/2007,13:23:00,0.158,0,240.51,0.6,0,0,0.0
152004,16/4/2007,13:24:00,0.162,0,240.66,0.8,0,0,0.0
152005,16/4/2007,13:25:00,0.166,0,240.83,0.8,0,0,0.0
152006,16/4/2007,13:26:00,0.168,0,240.36,0.8,0,0,0.0
152007,16/4/2007,13:27:00,0.168,0,240.54,0.8,0,0,0.0
152008,16/4/2007,13:28:00,0.17,0,241.58,0.8,0,0,0.0
152009,16/4/2007,13:29:00,0.17,0,241.87,0.8,0,0,0.0
152010,16/4/2007,13:30:00,0.17,0,241.35,0.8,0,0,0.0
152011,16/4/2007,13:31:00,0.17,0,241.45,0.8,0,0,0.0
152012,16/4/2007,13:32:00,0.168,0,241.05,0.8,0,0,0.0
152013,16/4/2007,13:33:00,0.22,0,241.09,1.2,0,0,0.0
152014,16/4/2007,13:34:00,0.246,0.098,240.99,1,0,0,0.0
152015,16/4/2007,13:35:00,0.246,0.096,240.21,1,0,0,0.0
152016,16/4/2007,13:36:00,0.358,0.214,239.28,1.8,0,0,0.0
152017,16/4/2007,13:37:00,0.35,0.218,238.03,1.6,0,0,0.0
152018,16/4/2007,13:38:00,0.344,0.218,238.25,1.6,0,0,0.0
152019,16/4/2007,13:39:00,0.34,0.216,237.66,1.6,0,0,0.0
152020,16/4/2007,13:40:00,0.34,0.22,238.45,1.6,0,0,0.0
152021,16/4/2007,13:41:00,0.336,0.22,238.48,1.6,0,0,0.0
152022,16/4/2007,13:42:00,0.336,0.22,238.66,1.6,0,0,0.0
152023,16/4/2007,13:43:00,0.334,0.224,239.27,1.6,0,0,0.0
152024,16/4/2007,13:44:00,0.334,0.224,239.32,1.6,0,0,0.0
152025,16/4/2007,13:45:00,0.332,0.224,239.46,1.6,0,0,0.0
152026,16/4/2007,13:46:00,0.332,0.224,239.64,1.6,0,0,0.0
152027,16/4/2007,13:47:00,0.332,0.23,240.64,1.6,0,0,0.0
152028,16/4/2007,13:48:00,0.33,0.23,240.69,1.6,0,0,0.0
152029,16/4/2007,13:49:00,0.29,0.168,240.8,1.4,0,0,0.0
152030,16/4/2007,13:50:00,0.312,0.176,240.9,1.6,0,0,0.0
152031,16/4/2007,13:51:00,0.35,0.254,241.53,1.8,0,1,0.0
152032,16/4/2007,13:52:00,0.348,0.252,240.96,1.8,0,2,0.0
152033,16/4/2007,13:53:00,0.348,0.252,241.03,1.8,0,1,0.0
152034,16/4/2007,13:54:00,0.35,0.254,241.52,1.8,0,2,0.0
152035,16/4/2007,13:55:00,0.35,0.254,241.44,1.8,0,1,0.0
152036,16/4/2007,13:56:00,0.282,0.156,241.34,1.4,0,2,0.0
152037,16/4/2007,13:57:00,0.256,0.118,241.17,1.2,0,1,0.0
152038,16/4/2007,13:58:00,0.254,0.116,240.6,1.2,0,2,0.0
152039,16/4/2007,13:59:00,0.252,0.116,241.05,1.2,0,1,0.0
152040,16/4/2007,14:00:00,0.246,0.112,240.15,1.2,0,1,0.0
152041,16/4/2007,14:01:00,0.244,0.112,240.16,1,0,2,0.0
152042,16/4/2007,14:02:00,0.242,0.11,239.8,1,0,1,0.0
152043,16/4/2007,14:03:00,0.242,0.112,239.97,1,0,2,0.0
152044,16/4/2007,14:04:00,0.242,0.114,240.66,1,0,1,0.0
152045,16/4/2007,14:05:00,0.238,0.112,240.13,1,0,1,0.0
152046,16/4/2007,14:06:00,0.24,0.114,240.9,1,0,2,0.0
152047,16/4/2007,14:07:00,0.248,0.114,239.95,1.2,0,1,0.0
152048,16/4/2007,14:08:00,0.234,0.098,241.26,1,0,1,0.0
152049,16/4/2007,14:09:00,0.17,0,241.47,0.8,0,0,0.0
152050,16/4/2007,14:10:00,0.168,0,241.5,0.8,0,0,0.0
152051,16/4/2007,14:11:00,0.168,0,241.9,0.8,0,0,0.0
152052,16/4/2007,14:12:00,0.168,0,241.48,0.8,0,0,0.0
152053,16/4/2007,14:13:00,0.168,0,241.44,0.8,0,0,0.0
152054,16/4/2007,14:14:00,0.168,0,241.88,0.8,0,0,0.0
152055,16/4/2007,14:15:00,0.226,0,241.81,1,0,0,0.0
152056,16/4/2007,14:16:00,0.27,0,240.52,1.2,0,0,0.0
152057,16/4/2007,14:17:00,0.272,0,241.16,1.2,0,0,0.0
152058,16/4/2007,14:18:00,0.272,0,241.04,1.2,0,0,0.0
152059,16/4/2007,14:19:00,0.27,0,241.12,1.2,0,0,0.0
152060,16/4/2007,14:20:00,0.296,0,240.74,1.4,0,0,0.0
152061,16/4/2007,14:21:00,0.348,0.094,240.38,1.4,0,0,0.0
152062,16/4/2007,14:22:00,0.468,0.224,240.34,2.2,0,0,0.0
152063,16/4/2007,14:23:00,0.456,0.224,240.06,2,0,0,0.0
152064,16/4/2007,14:24:00,0.454,0.228,240.75,2,0,0,0.0
152065,16/4/2007,14:25:00,0.448,0.222,239.72,2,0,0,0.0
152066,16/4/2007,14:26:00,0.442,0.216,238.46,2,0,0,0.0
152067,16/4/2007,14:27:00,0.438,0.216,238.41,2,0,0,0.0
152068,16/4/2007,14:28:00,0.438,0.22,239.38,2,0,0,0.0
152069,16/4/2007,14:29:00,0.436,0.22,239.17,2,0,0,0.0
152070,16/4/2007,14:30:00,0.436,0.224,239.85,2,0,0,0.0
152071,16/4/2007,14:31:00,0.434,0.222,239.55,2,0,0,0.0
152072,16/4/2007,14:32:00,0.432,0.222,239.23,2,0,0,0.0
152073,16/4/2007,14:33:00,0.43,0.22,239.03,2,0,0,0.0
152074,16/4/2007,14:34:00,0.428,0.224,239.79,2,0,0,0.0
152075,16/4/2007,14:35:00,0.428,0.224,240.11,2,0,0,0.0
152076,16/4/2007,14:36:00,0.37,0.136,239.51,1.6,0,0,0.0
152077,16/4/2007,14:37:00,0.358,0.12,239.81,1.6,0,0,0.0
152078,16/4/2007,14:38:00,0.358,0.122,239.98,1.6,0,0,0.0
152079,16/4/2007,14:39:00,0.358,0.122,240.04,1.6,0,0,0.0
152080,16/4/2007,14:40:00,0.356,0.12,239.73,1.6,0,0,0.0
152081,16/4/2007,14:41:00,0.358,0.12,239.61,1.6,0,0,0.0
152082,16/4/2007,14:42:00,0.27,0,240.37,1.2,0,0,0.0
152083,16/4/2007,14:43:00,0.266,0,240.42,1,0,0,0.0
152084,16/4/2007,14:44:00,0.266,0,240.75,1,0,0,0.0
152085,16/4/2007,14:45:00,0.266,0,240.31,1,0,0,0.0
152086,16/4/2007,14:46:00,0.264,0,239.06,1,0,0,0.0
152087,16/4/2007,14:47:00,0.264,0,239.62,1,0,0,0.0
152088,16/4/2007,14:48:00,0.264,0,239.36,1,0,0,0.0
152089,16/4/2007,14:49:00,0.264,0,239.65,1,0,0,0.0
152090,16/4/2007,14:50:00,0.264,0,239.98,1,0,0,0.0
152091,16/4/2007,14:51:00,0.264,0,239.89,1,0,0,0.0
152092,16/4/2007,14:52:00,0.264,0,239.54,1,0,0,0.0
152093,16/4/2007,14:53:00,0.264,0,239.27,1,0,0,0.0
152094,16/4/2007,14:54:00,0.264,0,239.35,1,0,0,0.0
152095,16/4/2007,14:55:00,0.264,0,239.79,1,0,0,0.0
152096,16/4/2007,14:56:00,0.264,0,239.08,1,0,0,0.0
152097,16/4/2007,14:57:00,0.264,0,239.74,1,0,0,0.0
152098,16/4/2007,14:58:00,0.264,0,239.22,1,0,0,0.0
152099,16/4/2007,14:59:00,0.264,0,239.27,1,0,0,0.0
152100,16/4/2007,15:00:00,0.264,0,239.51,1,0,0,0.0
152101,16/4/2007,15:01:00,0.266,0,239.95,1,0,0,0.0
152102,16/4/2007,15:02:00,0.264,0,239.44,1,0,0,0.0
152103,16/4/2007,15:03:00,0.264,0,239.5,1,0,0,0.0
152104,16/4/2007,15:04:00,0.264,0,239.25,1,0,0,0.0
152105,16/4/2007,15:05:00,0.262,0,238.66,1,0,0,0.0
152106,16/4/2007,15:06:00,0.264,0,239.06,1,0,0,0.0
152107,16/4/2007,15:07:00,0.3,0,239.46,1.4,0,0,0.0
152108,16/4/2007,15:08:00,0.458,0.216,239.49,2.2,0,0,0.0
152109,16/4/2007,15:09:00,0.448,0.22,238.91,2,0,0,0.0
152110,16/4/2007,15:10:00,0.446,0.22,239.12,2,0,0,0.0
152111,16/4/2007,15:11:00,0.444,0.22,238.95,2,0,0,0.0
152112,16/4/2007,15:12:00,0.44,0.222,239.48,2,0,0,0.0
152113,16/4/2007,15:13:00,0.438,0.222,239.6,2,0,0,0.0
152114,16/4/2007,15:14:00,0.434,0.218,238.7,2,0,0,0.0
152115,16/4/2007,15:15:00,0.432,0.222,239.35,2,0,0,0.0
152116,16/4/2007,15:16:00,0.43,0.22,238.91,2,0,0,0.0
152117,16/4/2007,15:17:00,0.43,0.22,238.88,2,0,0,0.0
152118,16/4/2007,15:18:00,0.428,0.22,239.01,2,0,0,0.0
152119,16/4/2007,15:19:00,0.426,0.218,238.78,2,0,0,0.0
152120,16/4/2007,15:20:00,0.426,0.218,238.87,2,0,0,0.0
152121,16/4/2007,15:21:00,0.426,0.22,239.04,2,0,0,0.0
152122,16/4/2007,15:22:00,0.414,0.202,238.74,1.8,0,0,0.0
152123,16/4/2007,15:23:00,0.414,0.176,238.08,2,0,0,0.0
152124,16/4/2007,15:24:00,0.442,0.236,238.53,2,0,1,0.0
